Id,BlockNumber,Timestamp,MakerToken,MakerAmount,TakerToken,TakerAmount,Method
0x0c2dfb792dbc6070b566e88718ea2dd8d6d14cd3ab74781f99ae235288f58758-0xbdfeb037ca7f3f77c6a96e8209507dc0b1ac20525f391da98ec857995fd68456-169,16723305,1677546587,0xdac17f958d2ee523a2206206994597c13d831ec7,9767042811,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6010000000000000000,pmmOrRfq
0x3691bfb45f2e6b02d6b24f4c822f5bc483c82501e6e7eeb51ec0a3d2fefec7b6-0x46c36260a5385724a6e44045f754b59a0aea736e3d319aceb474072eadc2a107-296,16723306,1677546599,0x6b175474e89094c44da98b954eedeac495271d0f,137824608139198200000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,84880000000000000000,pmmOrRfq
0xd90a98b64752ceb83682cb806c8cd9bb2dbb8945f37a33b9afe15b944ad07586-0x71709708167ee983f4c9e623caccb417ac9697162ade3747bcac744c965f2419-151,16723320,1677546767,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,33588959724000000,0xdac17f958d2ee523a2206206994597c13d831ec7,66000000,pmmOrRfq
0xfe624593796d740ce5a41875399e5483f7f2ce0867474c6aff5aaf411f19b9cb-0x19c7edea30839758af7a291aaeba5eee92c21df6bb48e38960f894cd22ad711d-78,16723325,1677546827,0xdac17f958d2ee523a2206206994597c13d831ec7,488182443867,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,300000000000000000000,pmmOrRfq
0xfe624593796d740ce5a41875399e5483f7f2ce0867474c6aff5aaf411f19b9cb-0xa62e6738ae8ea610df0b727bf01086c4a5e570ae15f29107f9d1a7fedbde5abd-100,16723325,1677546827,0xdac17f958d2ee523a2206206994597c13d831ec7,3017670505,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1853300000000000000,pmmOrRfq
0xac7d0e3f30c7cdaa515a0d97d4788bc1c6312fa441f4b379483a853768d1cfb3-0x04fb47752bd7fe07bda677f25c4c58eb1fd29fda3cd64662601482e89dfd2a11-181,16723329,1677546875,0xdac17f958d2ee523a2206206994597c13d831ec7,58457310699,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,35930000000000000000,pmmOrRfq
0xac7d0e3f30c7cdaa515a0d97d4788bc1c6312fa441f4b379483a853768d1cfb3-0x7bd11935072e2fd66cdeb6ddd797c705d0c6fa96e077d3f9b16840512fea9115-173,16723329,1677546875,0xdac17f958d2ee523a2206206994597c13d831ec7,813298679,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,500000000000000000,pmmOrRfq
0xb00a67ba1fdf20960140e5c49c224ed033eadf89dc590ee068ea060d19a30b1a-0x9a43e74170d74b63019201163982d7a4de8fcb9dc877578ba653f4cd170a7b29-128,16723338,1677546983,0x6b175474e89094c44da98b954eedeac495271d0f,31973809311518428126755,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,31990000000,amm
0xe6223f2b985299d10c24b28e87ee9a0c738225816c37ab453dbdcc7a40d84f8d-0x6513a5a6a3cd4438a18e628d5f92a12bca3eafdc8b004c8c16ba347b2cb9062b-134,16723385,1677547547,0x6b175474e89094c44da98b954eedeac495271d0f,7965986996027623653157,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7970000000,amm
0x081277094337e282676e71a8c83691a0c0488654bec5e176351ac6715568a287-0x4d475b95b8dedf87b81cc00667adc3fe247b0963d0789e595c5646abbfe0e565-184,16723387,1677547571,0xdac17f958d2ee523a2206206994597c13d831ec7,23979515928,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,23992710000,pmmOrRfq
0xbe8127e6a4be14f356c133ea8cd06250453a6e9bbe8cb90c0b6d4612a7b78ae3-0xde8e909695b477fe0359f5a57f951f471f8efa12e29d6c795e643cf88b526fbe-205,16723392,1677547631,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,198946907412000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,335140000,pmmOrRfq
0x7f7ff0e4cdaed0941d9578ec7cc9dc9a059f3456a8722a42535f360a50c36659-0x3a847114afca1917f254bd4488d6358be5038b0740fda18adb07735b95ba5fba-165,16723393,1677547643,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,42921192538000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,70000000,pmmOrRfq
0x54329f6ee93c478da78d80e8ed300ee386b4b584df6ef8824707f6c8036a564e-0x3f71bfc05f968cc3d9ed16d28844370ce3f22509637d3da6e2effcf7bafdac0b-140,16723397,1677547691,0xdac17f958d2ee523a2206206994597c13d831ec7,5089046835,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3130000000000000000,pmmOrRfq
0x7be1b8c3d0ffa200b11d4871dc6957c625ed48404971ee45def103c52f195cf9-0xaecc3dd14c0a284687800eb3393052967f536ce46b9b45c240bfb045153b3148-196,16723410,1677547847,0x6b175474e89094c44da98b954eedeac495271d0f,1942140442313114249188,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1953280000,amm
0x68bec78cc2af259bc854699533248e0a16e7c0864d4de8fcf09f97ad034f728b-0x905fd995bb2425a6e6f4f353c947a71b54b970d0e8b3038fdf1e7d569b902b92-126,16723411,1677547859,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,82197654820000000,0xdac17f958d2ee523a2206206994597c13d831ec7,146367000,pmmOrRfq
0x794376d86fa57ac96aabf5bf96d508435eb871a030c8c8f210590d9bbdb5271b-0x4620b21303dc5db9898d7d2371eab4b16e2c7f8eba17a0581f0752c5cf92bf04-106,16723434,1677548147,0xdac17f958d2ee523a2206206994597c13d831ec7,1917812052,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1180000000000000000,pmmOrRfq
0xa0e021a2a3bd0e17deb63cbc942f08575680d85ef1360fb3d300b27f830b9b03-0x910de3fe8c8b054eb20edf92a92f3448943564e1167ac9aa22d0209756960592-235,16723452,1677548375,0x6b175474e89094c44da98b954eedeac495271d0f,84294789871679611128539,0x0000000000000000000000000000000000000000,51900000000000000000,amm
0xf9f5f2c6cd881bb24f976bb02f97e4f401d00810c46c21e36d3bfeb3b9b3cb4d-0xd1f56ee4278a853aaf43358cae19decf10d604028c55264727670646f9b3e614-174,16723484,1677548771,0x6b175474e89094c44da98b954eedeac495271d0f,104947397491183406026,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,105000000,amm
0x45fe49685cc167e56351b3113532f2a73f6933304afef41aae6a0844b2ffe076-0x5e400d88d04514976ee8c8080cc290ec23cf588415c39149a40df5825fc13962-76,16723491,1677548855,0xdac17f958d2ee523a2206206994597c13d831ec7,909034101,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,3940000,pmmOrRfq
0x8978d422e132393c4636203e03768dd5d7d44fd3b0c8f989919343eca8c98d47-0x50233c3e2db7107a641430a852cca967e8edb93e515d98e3523eca6492da7217-134,16723493,1677548879,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,643504698234000000,0xdac17f958d2ee523a2206206994597c13d831ec7,1050000000,pmmOrRfq
0xf49deeac34c212683db274c035681b02e89ce2334cf3a9c37c97c0684cdd0d34-0x2cb2d8beb029b4115a9f258f8ffa86719159788f700108d577380b799825fc4a-171,16723506,1677549035,0x6b175474e89094c44da98b954eedeac495271d0f,3883691190420990000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2390000000000000000,pmmOrRfq
0x059599a4fc1f28c62a5dddcb126c12ede9650924b231d12085efb9d1c9da58ed-0x2e90b240fc3896315b60d0fd5edd212eff0b5a9802776a38d66e367e1a423952-125,16723514,1677549131,0xdac17f958d2ee523a2206206994597c13d831ec7,179183684,0x3506424f91fd33084466f402d5d97f05f8e3b4af,1472428700000000000000,amm
0x465eb45ad7437833c91f94cc7e71ea860870f2a431f2cf88ac0a88cc5ecf3212-0x567e85c9c6ad368855328d9216c794b3c551db57147a698eed31956b918b957e-202,16723519,1677549191,0xdac17f958d2ee523a2206206994597c13d831ec7,2164475783,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1330000000000000000,pmmOrRfq
0x1d589c26abc45f96f922d5789415cb8599e519e466debafcfbd7c6ae54282c8e-0x8598e571557cd5e6f393a03aedd1fe1fa67e27588da7960e0655997d08a5117e-143,16723520,1677549203,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,34068324360000000,0xdac17f958d2ee523a2206206994597c13d831ec7,68000000,pmmOrRfq
0xd7bc15128ef6c845245c52553a97881b24531dbbf6c3a9ce3dfd25c655cdfc68-0x0ded133e832ff79da275e2dcd90a804ce91fca47ada07a572b19066da57a70e7-80,16723547,1677549527,0x6b175474e89094c44da98b954eedeac495271d0f,8973605947019460000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5510000000000000000,pmmOrRfq
0x6295f396eaf1103df8a8e0663a15f839edd9a5fd6bc203e4edd57f2357494fe7-0x876d6248760372cb3ff1484ce611ca06843ed46b2cc506590d6624fdf3cb8e23-66,16723548,1677549539,0x0000000000000000000000000000000000000000,25157871948013531280,0x4d224452801aced8b2f0aebe155379bb5d594381,8191684900000000000000,amm
0xa2a5d046f20c808cbced0a81b6159e9c3ce9a71842adb12057cbe32a57712b86-0xa2ea1a41db9546bcec009942fb021ec6b7dd9b740b7fdf0ec24f723c6b405b0d-267,16723563,1677549719,0xdac17f958d2ee523a2206206994597c13d831ec7,9775497622,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5999700000000000000,pmmOrRfq
0xa0972d65c7df05d4d0d0263676e4ea9479c251bf03b6af5e2cdd2db56f811f3b-0xa6dce784b016ecadc60d3e88190139f8e5390408b77241ef541c9d714bd6cf74-103,16723577,1677549899,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,375301838,0x3212b29e33587a00fb1c83346f5dbfa69a458923,376053500,pmmOrRfq
0xa9807ee66567a218822071174fe66789160d7bf89bd66649dc10ed854267102e-0xa12cd351a0629e49e2b9085e22fcb1dae9abdc24d95c8e443909aaeec33282e7-140,16723588,1677550031,0xdac17f958d2ee523a2206206994597c13d831ec7,4985250725,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5000000000,pmmOrRfq
0xe67f5ebecaa408e666f5c0113a01d501d4542cf39e36c21e3c5c72579d836cd6-0xf99ba2624ba986672ae46a0c2b70e115952cf1a08e9aafe9d110c8b808ce897a-353,16723589,1677550043,0xdac17f958d2ee523a2206206994597c13d831ec7,87662689274,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,375300000,pmmOrRfq
0x38e9aeb5645575161837d6beed5d4daa9f5eef4a15aca4c94e4a1463236b3280-0xc419c8644b639425ecb23f269ffaa1b81314acd53ceadafb7a73e094b2e7d364-270,16723590,1677550055,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,1226654,0x3212b29e33587a00fb1c83346f5dbfa69a458923,1288700,pmmOrRfq
0xfa028724a73d390e713f64771531b3999e704aa0ecdbb015b4ac2d355de9fece-0xd4f1fe569b12595bf55a9624debedffb0b45e17452a1bda00a4f87734759a2a8-138,16723607,1677550259,0x6b175474e89094c44da98b954eedeac495271d0f,272316626851500000000,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,1230000,pmmOrRfq
0x1132e7a90f5acc4c3c1d857e78aa7f9a1c25835d35e58cad4627fc9a65b70274-0x30e7f8f33ba4378b9f362450f90771fee2edfa0bf85c6c5c66b626d33f1db36e-105,16723627,1677550499,0x0000000000000000000000000000000000000000,49977114194755648,0xdac17f958d2ee523a2206206994597c13d831ec7,102398000,amm
0x5d7b1fe3a93a4520c42374714ae768856009694b186de8277b62296574797bf1-0xb9ed2ba3c339feb244a249e361e2ab6d73ae24876b1af618ed930f825755eccb-122,16723628,1677550511,0xdac17f958d2ee523a2206206994597c13d831ec7,9878441663,0x3212b29e33587a00fb1c83346f5dbfa69a458923,42860000,pmmOrRfq
0xed8519388f19f5d309588de409f3a02007856bc5ca599f0d768b4c63422dcd60-0x13c5439ed9d821e9f3bbf305b53d9ed1adfc4dd4295d3b59c878b6936c40be12-129,16723633,1677550571,0x6b175474e89094c44da98b954eedeac495271d0f,4734319611427783000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2910000000000000000,pmmOrRfq
0x92e37884dfadd1ab81e9d7921d195a7d614b4d7f1581634b2cb7e20c16bd2ea7-0x778bde780e08629597f179f01e75a8cbae14eba848342af5e41385a60b19d829-180,16723636,1677550607,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,10269430,0x3212b29e33587a00fb1c83346f5dbfa69a458923,10290000,pmmOrRfq
0xc464d59da40b9b851dec6299d74214fe40292c4334e2c91bc8780b294d2583f0-0x75daf9f34c61f2faa438c3565b5880e1ef5d1f5fcb1bc2ce2d8cd993de7783fa-80,16723642,1677550679,0x6b175474e89094c44da98b954eedeac495271d0f,119819629414855128501221,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,119880000000,amm
0x5f6943a029ffab46fa34779dc8dcb6d5bdb6f7560e9459775dc9e12df8f69b76-0x5600541fa8e407fc7ee2f0d12288e1925169d2e13e80bc898e2e265739a401a1-154,16723648,1677550751,0xdac17f958d2ee523a2206206994597c13d831ec7,1979354027,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1990000000,pmmOrRfq
0x15f62f8ffbc6702bf9ae60b3842b113ba6e1ef3348e2ae240a5fbbf224fe5cf5-0x764b29be2465fa58b8386d0ede4e6323fd4725236557222d968091d8350bcabe-117,16723651,1677550787,0xdac17f958d2ee523a2206206994597c13d831ec7,2388443144,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,10260000,amm
0xb6fce839f0a71ef25997e5cca2b596f3c14026b608e115055bf9fa64778b5737-0x2a67f418bf08cbec08fd3a424629e44895af24ce6cdbbb115ca8afdb116dcbd8-170,16723684,1677551183,0xdac17f958d2ee523a2206206994597c13d831ec7,211489040671,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,130000000000000000000,pmmOrRfq
0xa76681aac5eafdcc22018b642004f82e99d5bbeec2996e76ed796b9f15fc2a75-0x16f074539316699a052399f089d02b0b7ab7be68a95e67c1f4ee3b75741a4727-80,16723698,1677551351,0xdac17f958d2ee523a2206206994597c13d831ec7,6222951253,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3820000000000000000,pmmOrRfq
0xa802d5e942b2cb75749654462704b9aba76ac6d335d5f4e709049d34720fb3a4-0x7e8837fa4900e28cb249b38a0dbee7ca8d69989431523e2e3218adabd62239e3-142,16723700,1677551375,0x6b175474e89094c44da98b954eedeac495271d0f,8965479746303794723858,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8970000000,amm
0x94bdcb452b19c93edce323c5df0168d8da315bdaa77f5ec386bbdb713e331737-0x5bbb0d0454352ea8c3ed6dc5b97205888a8e4c07f34322ce091ce04ae842fb84-103,16723709,1677551483,0xdac17f958d2ee523a2206206994597c13d831ec7,335050444,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,348085600,pmmOrRfq
0x3ef9dab9aeed9952c27fa348d00b16c7a6f636ee9fd141351d32ec7def888324-0x6e8ca9400de91044a8452316672a5293fa5147090729474a09e12a4f9add899d-292,16723728,1677551711,0x6b175474e89094c44da98b954eedeac495271d0f,7975978283665161343127,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7980000000,amm
0x37e58f94894e5161ce4b3d58d2dbf254426dc4bcf7d5c1bd3b0f951be88ca5e0-0x5d5ae9cc3bfdf0558c068d05bf1c1d8a3e33f5c9afc7748803ce5c29addb317a-111,16723730,1677551735,0x6b175474e89094c44da98b954eedeac495271d0f,29934902995229747987144,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,29950000000,amm
0x2ecf82379de083a797b7287bc98dee6ceda65c5c3ec753a39b5a5349e291b339-0xa614c71413b93e09f535c687dfbce727b720c2826841f08850264193daf1b98a-59,16723738,1677551831,0xdac17f958d2ee523a2206206994597c13d831ec7,19480769138,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11970000000000000000,pmmOrRfq
0x034dc995b6855e25d80be4452884d1c2c3b2c442265cc35a1c4ba2bd16e74f65-0xa68af3fabb7b40f87a27f8f840329338ccd2c60a2b87658cf8ed354c51946561-141,16723744,1677551903,0x6b175474e89094c44da98b954eedeac495271d0f,29884923521724924147860,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,29900000000,amm
0x034dc995b6855e25d80be4452884d1c2c3b2c442265cc35a1c4ba2bd16e74f65-0x3e2550479b5b78dba11756f20de24f90e4eee1cb30f8c3b3de1fcc16bfae5918-149,16723744,1677551903,0x6b175474e89094c44da98b954eedeac495271d0f,471806725843288000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,290000000000000000,pmmOrRfq
0xfe2442503a864b932558f8e4703dbd2c3bac74d600fe5e35e3cf896815059046-0xf923202975eeb125e95869527f78d940eb730a6311120314949a87a821d966eb-96,16723747,1677551939,0xdac17f958d2ee523a2206206994597c13d831ec7,5186810044,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3190000000000000000,pmmOrRfq
0xef3f0da06d8a23b9d1172568a69d195100934051e9f396091404b9f996665739-0xab5bd3daa9739169c52841375eeaecd1d97392d472d1dc50dfbe31fd85b64be9-151,16723752,1677551999,0xdac17f958d2ee523a2206206994597c13d831ec7,50414009,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,31000000000000000,pmmOrRfq
0xeeea9bf8c24fb5e737ee256f6f572f638d2dee1a93b6830769adf8a7d1bfe9a7-0x5d43e17abe5a0934b35e4c31002cc7f265734e6e64d1bae8648c88398ee45ab3-56,16723753,1677552011,0x6b175474e89094c44da98b954eedeac495271d0f,455806799080880000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,280000000000000000,pmmOrRfq
0xeeea9bf8c24fb5e737ee256f6f572f638d2dee1a93b6830769adf8a7d1bfe9a7-0x9da815bac203c900a760bb504d6da64d3ebe577c0c00415f3f68971daedd4a9d-64,16723753,1677552011,0x6b175474e89094c44da98b954eedeac495271d0f,976338505990486018938,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,988000000,amm
0x15652651d767c433e93cd3435ff7b5a2043fc36bba8e79be1df91f526e0dd383-0x0dd305979cdbd01f5ea8d9298faa6bd00b7c6a64633cd259c30d5842208d2295-224,16723777,1677552311,0xdac17f958d2ee523a2206206994597c13d831ec7,1925257594,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1184800000000000000,pmmOrRfq
0x7c71e33fdd013a7c9973db3812e45fde7417031a13caa87cfebb4147c0fb565b-0xe7be0d9c45ea747b05437179d7c05eb42b7babab50310c86cbc31256b71332a9-101,16723798,1677552563,0x6b175474e89094c44da98b954eedeac495271d0f,29235211144220160000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18000000000000000000,pmmOrRfq
0x1db057abd8d5d94ce64a1958b885581cb34e0fff58d05c3c1a60cf6f6be32009-0xf47b624d6a6feac69b6bac60edb055ce319c2c11288c75f3866b91f4d13a2bb5-923,16723814,1677552755,0x0000000000000000000000000000000000000000,51755911541869408,0xdac17f958d2ee523a2206206994597c13d831ec7,100000000,amm
0x092d47634a465e634f9507ed4a4510ba5620157df5db86dac5a178c7900e1d25-0x50c81822d57c85f404696dff5925c56dc994042423afe5478ba1bc50043fcccf-45,16723825,1677552887,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1222475599839000000,0xdac17f958d2ee523a2206206994597c13d831ec7,2000000000,pmmOrRfq
0x88bdd21ca6bc5ddbb3b2d193676193d3b310a3426ec7f98728e5003026bf74dd-0xce70320e1199e5cb8d327e5c24fe767674481bf58d6a228166d92404233eccc5-90,16723831,1677552959,0xdac17f958d2ee523a2206206994597c13d831ec7,5133868139,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5136964100,amm
0xa3c0eb8fe2d0d5e760e794e162701d9da78160191372f4760565e94c5254d1e2-0x6676823b26b57b26bf98cd95a671f1cd0a00841f21892eeb051c67337681334c-142,16723834,1677552995,0xdac17f958d2ee523a2206206994597c13d831ec7,2830677629,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1740000000000000000,pmmOrRfq
0xddf931ca82d27bb9288389df69d72e216b1f8f70c0b073beba81925e113a0d8e-0x8defa624b86b2b6b228e3c879bbb47db4fa5e30d56c91e9ae74fc97084f38770-224,16723839,1677553055,0xdac17f958d2ee523a2206206994597c13d831ec7,1324191422,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1324990000,amm
0x11d945ddb4481f5f840d17b3094347fbbf6d85fb883b8f5a4824abddc56468d9-0x6b3fd3003912d15314a612e81087074c67684e8eac450bdd61124b83851ffcc7-263,16723840,1677553067,0xdac17f958d2ee523a2206206994597c13d831ec7,49990287201,0x514910771af9ca656af840dff83e8264ecf986ca,6949322854650000000000,amm
0x4bdf48b1f53938fb0f853dd312f93674d26b124745166e0762fe7a9ff1327d32-0xe912f5d27efca839065d56ec93a5567d3332f4a2890650c8300f698cdbdd5807-288,16723841,1677553079,0x6b175474e89094c44da98b954eedeac495271d0f,180842128860968324788,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,190000000,amm
0xcf4c75c4b345af436047360a7d5eaf1ddeebaf266a9362b4ff9b29be01f64c61-0x234985753eea2431ab544f22835af2cb76d0aac6d289a27bc84029af637c7568-177,16723847,1677553151,0x0000000000095413afc295d19edeb1ad7b71c952,9999984429477852934434,0xdac17f958d2ee523a2206206994597c13d831ec7,6247879999,amm
0x48f1a03eaa2c71aebae824582cd88d47167bc0f72fb81eb329a4e570621a482b-0x73ca49771ae08472b4f396782f9209f9bdb2329323bbc07d23f93461c34cbf09-168,16723850,1677553187,0xdac17f958d2ee523a2206206994597c13d831ec7,3206546997,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1972300000000000000,pmmOrRfq
0x618fcd92d8db777061564de29c5648982fc8acdbb9d903a1b0252e39b0e5c726-0x0d73c7ffb3c5a87b3f1b9adbcac35fa1d4e1ee405dd14fbb438494fb25f5ca48-73,16723861,1677553319,0xdac17f958d2ee523a2206206994597c13d831ec7,2196267138,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1350000000000000000,pmmOrRfq
0x1e3f1bb5f822f83930b3515be8098cbfc81a52c8c47532767b7ec6baf32a3253-0xb7755fcf1c373042b64705f5f6525d48c7e1e9690a7a07b50e4a4aeffaedfa13-57,16723862,1677553331,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,73526522260000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,120000000,pmmOrRfq
0x53dd00e5fd9db9c3bc4602753f726c5c25357c6620e5d3eb503ad9547f9fbe6b-0x65d5ed4f098df3e6646e8462766b526c1b878195e838b4b0b1c3ff11006d0696-171,16723866,1677553379,0xdac17f958d2ee523a2206206994597c13d831ec7,1210330846,0x3212b29e33587a00fb1c83346f5dbfa69a458923,5250000,pmmOrRfq
0x8f9a7eb487e1e15610849333e712df13d1d80ab3504edefe3a6b61b74a0e1f52-0xad8f20d29519f2b59b6c26dc7f95a26d7dd1fb2e010b3633e616c17443ac178e-57,16723869,1677553415,0xdac17f958d2ee523a2206206994597c13d831ec7,77999293020,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,48000000000000000000,pmmOrRfq
0x8f9a7eb487e1e15610849333e712df13d1d80ab3504edefe3a6b61b74a0e1f52-0x507a4c59a921cda9da170f3061aad0c7fc7f887c2c1f048315792685c1cd1544-86,16723869,1677553415,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,91844382000000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,150000000,pmmOrRfq
0x87691263d671d6dd6b1a09754ffd522069df110efd27c7fe9d7a743400aa169e-0x510b564f134376897d9acc4652933bdea8bd86c6d964965006d6e215703b5a1c-103,16723870,1677553427,0xdac17f958d2ee523a2206206994597c13d831ec7,16784275392,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10320000000000000000,pmmOrRfq
0x74eaff4833ffdad80bd75c3d86d83b6de702aa2d1e8fcb9a475e598dae26c77d-0x19f94e75d6c75727136a7154239b084b0a099da3115c6034105fad3bbae7dc77-117,16723886,1677553619,0xdac17f958d2ee523a2206206994597c13d831ec7,7815971620,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4811200000000000000,pmmOrRfq
0x4eba266b491d18626e290bf0c32a19457ac03a491f2c016dd3c834be4fb5676e-0xe08f1159bf5ba3e30a7b9561146aa3ac5d595f6fca6d477e8956da8694615a2b-133,16723889,1677553655,0x6b175474e89094c44da98b954eedeac495271d0f,1366129520010960000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,840000000000000000,pmmOrRfq
0xd0dc4c18ae05889457906cdd47f6b471b2ffed1961b51759bf6bbd0f4a4f0f6a-0x81764d1c4e630bf65484fd9c410f251ae0c4d627add7515f3dae3de370bcda55-227,16723897,1677553751,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,55152803340000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,90040000,pmmOrRfq
0x9f66097b31e8755246eb06962572af86f34cd658b95cc17264b8acab327529e0-0xfc91df644253f785afb4b7c0e96db049760d28b2ec4f68cff96bbc535c80d1ff-201,16723901,1677553799,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,67330586400000000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,110000000,pmmOrRfq
0xdc9760a028a29db18f3d3496d5e9bff37b68e24a6fdd01d9d15da374e4738241-0xc119aecb4854d153df912eba0a073a3ddee22cde12cc28f3e941e648cbc19821-175,16723913,1677553955,0x6b175474e89094c44da98b954eedeac495271d0f,1979246451384560806123,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1990000000,amm
0xf93c4b8deeab3d44cdc480378ca72ab5db65f7b77e17702638756a047e2bfd06-0xcefd3f39e70797ca251534c86a8b8e1bb916d00decf2a9a86971feca0f6e188d-291,16723914,1677553979,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,300073562451000000,0xdac17f958d2ee523a2206206994597c13d831ec7,500000000,pmmOrRfq
0xf93c4b8deeab3d44cdc480378ca72ab5db65f7b77e17702638756a047e2bfd06-0xcfab94f9e7124872e5864723b5a6b5a5717bede73e86891adf884adddf6c29f8-313,16723914,1677553979,0xdac17f958d2ee523a2206206994597c13d831ec7,32529717,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20000000000000000,pmmOrRfq
0x4eaa5b2e4d2d0616a2789dd175dad971d527a2d0704c7a70d51d86fa98a4c2c7-0xba5c8cf353d93ecddf902f5e890d5de72d2545b3d36c409157c510ef0169ad60-152,16723945,1677554351,0xdac17f958d2ee523a2206206994597c13d831ec7,149909515812,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,150000000000,amm
0x69fae7fe194b9623636e95bdc05225496565773ce52a8a26ccb74192857f9b0a-0x3acfb22bfc23819dd6afd57239ac48c29c20cb0dd27416d812467dd4cd437474-68,16723956,1677554483,0xdac17f958d2ee523a2206206994597c13d831ec7,2900307654,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1780000000000000000,pmmOrRfq
